suburb,state,postCode,lat,lng
Boisdale,VIC,3860,-37.88,146.99
Briagolong,VIC,3860,-37.88,146.99
Bushy Park,VIC,3860,-37.88,146.99
Coongulla,VIC,3860,-37.88,146.99
Koorool,VIC,3860,-37.88,146.99
Maffra,VIC,3860,-37.88,146.99
Monomak,VIC,3860,-37.88,146.99
Moroka,VIC,3860,-37.88,146.99
Nap Nap Marra,VIC,3860,-37.88,146.99
Riverslea,VIC,3860,-37.88,146.99
Toolome,VIC,3860,-37.88,146.99
Valencia Creek,VIC,3860,-37.88,146.99
Woolenook,VIC,3860,-37.88,146.99
Wrathung,VIC,3860,-37.88,146.99
Wrixon,VIC,3860,-37.88,146.99
Budgee Budgee,VIC,3862,-37.57,147.19
Cobbannah,VIC,3862,-37.57,147.19
Cowa,VIC,3862,-37.57,147.19
Crooked River,VIC,3862,-37.57,147.19
Dargo,VIC,3862,-37.57,147.19
Hawkhurst,VIC,3862,-37.57,147.19
Hollands Landing,VIC,3862,-37.57,147.19
Llowalong,VIC,3862,-37.57,147.19
Meerlieu,VIC,3862,-37.57,147.19
Miowera,VIC,3862,-37.57,147.19
Moornapa,VIC,3862,-37.57,147.19
Munro,VIC,3862,-37.57,147.19
Perry Bridge,VIC,3862,-37.57,147.19
Stockdale,VIC,3862,-37.57,147.19
Stratford,VIC,3862,-37.57,147.19
Waterford,VIC,3862,-37.57,147.19
Wongungarra,VIC,3862,-37.57,147.19
Fernbank,VIC,3864,-37.86,147.34
Glenaladale,VIC,3864,-37.86,147.34
The Fingerboard,VIC,3864,-37.86,147.34
Lindenow,VIC,3865,-37.8,147.46
Jumbuk,VIC,3869,-38.4,146.42
Yinnar,VIC,3869,-38.4,146.42
Yinnar South,VIC,3869,-38.4,146.42
Boolarra,VIC,3870,-38.38,146.28
Boolarra South,VIC,3870,-38.38,146.28
Budgeree,VIC,3870,-38.38,146.28
Grand Ridge,VIC,3870,-38.38,146.28
Johnstones Hill,VIC,3870,-38.38,146.28
Allambee Reserve,VIC,3871,-38.29,146.05
Allambee South,VIC,3871,-38.29,146.05
Baromi,VIC,3871,-38.29,146.05
Darlimurla,VIC,3871,-38.29,146.05
Delburn,VIC,3871,-38.29,146.05
Dollar,VIC,3871,-38.29,146.05
Mirboo,VIC,3871,-38.29,146.05
Mirboo North,VIC,3871,-38.29,146.05
Gormandale,VIC,3873,-38.29,146.72
Cherrilong,VIC,3874,-38.38,146.79
Mcloughlins Beach,VIC,3874,-38.38,146.79
Woodside,VIC,3874,-38.38,146.79
Woodside Beach,VIC,3874,-38.38,146.79
Woodside North,VIC,3874,-38.38,146.79
Bairnsdale,VIC,3875,-37.83,147.63
Banksia Peninsula,VIC,3875,-37.83,147.63
Bengworden,VIC,3875,-37.83,147.63
Broadlands,VIC,3875,-37.83,147.63
Bullumwaal,VIC,3875,-37.83,147.63
Calulu,VIC,3875,-37.83,147.63
Clifton Creek,VIC,3875,-37.83,147.63
Deptford,VIC,3875,-37.83,147.63
East Bairnsdale,VIC,3875,-37.83,147.63
Ellaswood,VIC,3875,-37.83,147.63
Fairy Dell,VIC,3875,-37.83,147.63
Flaggy Creek,VIC,3875,-37.83,147.63
Forge Creek,VIC,3875,-37.83,147.63
Goon Nure,VIC,3875,-37.83,147.63
Granite Rock,VIC,3875,-37.83,147.63
Hillside,VIC,3875,-37.83,147.63
Iguana Creek,VIC,3875,-37.83,147.63
Lindenow South,VIC,3875,-37.83,147.63
Lucknow,VIC,3875,-37.83,147.63
Marthavale,VIC,3875,-37.83,147.63
Melwood,VIC,3875,-37.83,147.63
Merrijig,VIC,3875,-37.83,147.63
Mount Taylor,VIC,3875,-37.83,147.63
Newlands Arm,VIC,3875,-37.83,147.63
Ryans,VIC,3875,-37.83,147.63
Sarsfield,VIC,3875,-37.83,147.63
Tabberabbera,VIC,3875,-37.83,147.63
Walpa,VIC,3875,-37.83,147.63
Waterholes,VIC,3875,-37.83,147.63
Wentworth,VIC,3875,-37.83,147.63
Woodglen,VIC,3875,-37.83,147.63
Wuk Wuk,VIC,3875,-37.83,147.63
Wy Yung,VIC,3875,-37.83,147.63
Eagle Point,VIC,3878,-37.89,147.67
Boole Poole,VIC,3880,-37.92,147.69
Ocean Grange,VIC,3880,-37.92,147.69
Paynesville,VIC,3880,-37.92,147.69
Raymond Island,VIC,3880,-37.92,147.69
Nicholson,VIC,3882,-37.82,147.73
Brumby,VIC,3885,-37.71,147.83
Bruthen,VIC,3885,-37.71,147.83
Buchan,VIC,3885,-37.71,147.83
Buchan South,VIC,3885,-37.71,147.83
Butchers Ridge,VIC,3885,-37.71,147.83
Gelantipy,VIC,3885,-37.71,147.83
Mossiface,VIC,3885,-37.71,147.83
Murrindal,VIC,3885,-37.71,147.83
Suggan Buggan,VIC,3885,-37.71,147.83
Tambo Upper,VIC,3885,-37.71,147.83
Timbarra,VIC,3885,-37.71,147.83
W Tree,VIC,3885,-37.71,147.83
Wiseleigh,VIC,3885,-37.71,147.83
Wulgulmerang,VIC,3885,-37.71,147.83
Wulgulmerang East,VIC,3885,-37.71,147.83
Wulgulmerang West,VIC,3885,-37.71,147.83
Yalmy,VIC,3885,-37.71,147.83
Newmerella,VIC,3886,-37.74,148.43
Lake Tyers,VIC,3887,-37.84,148.12
Nowa Nowa,VIC,3887,-37.84,148.12
Wairewa,VIC,3887,-37.84,148.12
Bendoc,VIC,3888,-37.15,148.88
Bete Bolong,VIC,3888,-37.15,148.88
Bete Bolong North,VIC,3888,-37.15,148.88
Bonang,VIC,3888,-37.15,148.88
Brodribb River,VIC,3888,-37.15,148.88
Cabanandra,VIC,3888,-37.15,148.88
Cape Conran,VIC,3888,-37.15,148.88
Corringle,VIC,3888,-37.15,148.88
Deddick Valley,VIC,3888,-37.15,148.88
Goongerah,VIC,3888,-37.15,148.88
Haydens Bog,VIC,3888,-37.15,148.88
Jarrahmond,VIC,3888,-37.15,148.88
Marlo,VIC,3888,-37.15,148.88
Martins Creek,VIC,3888,-37.15,148.88
Nurran,VIC,3888,-37.15,148.88
Orbost,VIC,3888,-37.15,148.88
Simpsons Creek,VIC,3888,-37.15,148.88
Tostaree,VIC,3888,-37.15,148.88
Tubbut,VIC,3888,-37.15,148.88
Waygara,VIC,3888,-37.15,148.88
Wombat Creek,VIC,3888,-37.15,148.88
Bellbird Creek,VIC,3889,-37.93,145.91
Bemm River,VIC,3889,-37.93,145.91
Cabbage Tree Creek,VIC,3889,-37.93,145.91
Club Terrace,VIC,3889,-37.93,145.91
Combienbar,VIC,3889,-37.93,145.91
Errinundra,VIC,3889,-37.93,145.91
Manorina,VIC,3889,-37.93,145.91
Buldah,VIC,3890,-37.27,149.14
Cann River,VIC,3890,-37.27,149.14
Chandlers Creek,VIC,3890,-37.27,149.14
Noorinbee,VIC,3890,-37.27,149.14
Noorinbee North,VIC,3890,-37.27,149.14
Tamboon,VIC,3890,-37.27,149.14
Tonghi Creek,VIC,3890,-37.27,149.14
Genoa,VIC,3891,-37.48,149.59
Gipsy Point,VIC,3891,-37.48,149.59
Maramingo Creek,VIC,3891,-37.48,149.59
Wallagaraugh,VIC,3891,-37.48,149.59
Wangarabell,VIC,3891,-37.48,149.59
Wingan River,VIC,3891,-37.48,149.59
Wroxham,VIC,3891,-37.48,149.59
Mallacoota,VIC,3892,-37.55,149.73
Double Bridges,VIC,3893,-37.59,147.89
Stirling,VIC,3893,-37.59,147.89
Tambo Crossing,VIC,3893,-37.59,147.89
Doctors Flat,VIC,3895,-37.3,147.75
Ensay,VIC,3895,-37.3,147.75
Ensay North,VIC,3895,-37.3,147.75
Reedy Flat,VIC,3895,-37.3,147.75
Bindi,VIC,3896,-37.11,147.81
Brookville,VIC,3896,-37.11,147.81
Nunniong,VIC,3896,-37.11,147.81
Swifts Creek,VIC,3896,-37.11,147.81
Tongio,VIC,3896,-37.11,147.81
Anglers Rest,VIC,3898,-37.02,147.47
Bingo Munjie,VIC,3898,-37.02,147.47
Bundara,VIC,3898,-37.02,147.47
Cassilis,VIC,3898,-37.02,147.47
Cobungra,VIC,3898,-37.02,147.47
Dinner Plain,VIC,3898,-37.02,147.47
Glen Valley,VIC,3898,-37.02,147.47
Glen Wills,VIC,3898,-37.02,147.47
Hinnomunjie,VIC,3898,-37.02,147.47
Omeo,VIC,3898,-37.02,147.47
Omeo Valley,VIC,3898,-37.02,147.47
Shannonvale,VIC,3898,-37.02,147.47
Benambra,VIC,3900,-36.95,147.7
Cobberas,VIC,3900,-36.95,147.7
Bumberrah,VIC,3902,-37.79,147.83
Johnsonville,VIC,3902,-37.79,147.83
Swan Reach,VIC,3903,-37.81,147.84
Metung,VIC,3904,-37.87,147.85
Kalimna,VIC,3909,-37.86,147.92
Kalimna West,VIC,3909,-37.86,147.92
Lake Bunga,VIC,3909,-37.86,147.92
Lake Tyers Beach,VIC,3909,-37.86,147.92
Lakes Entrance,VIC,3909,-37.86,147.92
Nungurner,VIC,3909,-37.86,147.92
Nyerimilang,VIC,3909,-37.86,147.92
Toorloo Arm,VIC,3909,-37.86,147.92
Langwarrin,VIC,3910,-38.15,145.19
Baxter,VIC,3911,-38.2,145.16
Langwarrin South,VIC,3911,-38.2,145.16
Pearcedale,VIC,3912,-38.2,145.23
Somerville,VIC,3912,-38.2,145.23
Tyabb,VIC,3913,-38.26,145.19
Hastings,VIC,3915,-38.31,145.19
Tuerong,VIC,3915,-38.31,145.19
Merricks,VIC,3916,-38.39,145.09
Point Leo,VIC,3916,-38.39,145.09
Shoreham,VIC,3916,-38.39,145.09
Bittern,VIC,3918,-38.34,145.18
Crib Point,VIC,3919,-38.37,145.2
Hmas Cerberus,VIC,3920,0,0
French Island,VIC,3921,-38.34,145.34
Cowes,VIC,3922,-38.45,145.24
Silverleaves,VIC,3922,-38.45,145.24
Smiths Beach,VIC,3922,-38.45,145.24
Summerlands,VIC,3922,-38.45,145.24
Sunderland Bay,VIC,3922,-38.45,145.24
Sunset Strip,VIC,3922,-38.45,145.24
Surf Beach,VIC,3922,-38.45,145.24
Ventnor,VIC,3922,-38.45,145.24
Wimbledon Heights,VIC,3922,-38.45,145.24
Rhyll,VIC,3923,-38.46,145.31
Cape Woolamai,VIC,3925,-38.54,145.34
Churchill Island,VIC,3925,-38.54,145.34
Newhaven,VIC,3925,-38.54,145.34
San Remo,VIC,3925,-38.54,145.34
Balnarring,VIC,3926,-38.37,145.13
Balnarring Beach,VIC,3926,-38.37,145.13
Merricks Beach,VIC,3926,-38.37,145.13
Merricks North,VIC,3926,-38.37,145.13
Somers,VIC,3927,-38.38,145.15
Main Ridge,VIC,3928,-38.4,144.97
Flinders,VIC,3929,-38.47,145.02
Kunyung,VIC,3930,-38.19,145.08
Mount Eliza,VIC,3930,-38.19,145.08
Mornington,VIC,3931,-38.24,145.06
Moorooduc,VIC,3933,-38.24,145.09
Mount Martha,VIC,3934,-38.3,144.99
Arthurs Seat,VIC,3936,-38.35,144.95
Dromana,VIC,3936,-38.35,144.95
Safety Beach,VIC,3936,-38.35,144.95
Red Hill,VIC,3937,-38.37,145.01
Red Hill South,VIC,3937,-38.37,145.01
Mccrae,VIC,3938,-37.99,145.22
Boneo,VIC,3939,-38.4,144.9
Cape Schanck,VIC,3939,-38.4,144.9
Fingal,VIC,3939,-38.4,144.9
Rosebud,VIC,3939,-38.4,144.9
Rosebud Plaza,VIC,3939,-38.4,144.9
Rosebud West,VIC,3940,0,0
Rye,VIC,3941,-38.37,144.82
St Andrews Beach,VIC,3941,-38.37,144.82
Tootgarook,VIC,3941,-38.37,144.82
Blairgowrie,VIC,3942,-38.36,144.77
Sorrento,VIC,3943,-38.34,144.74
Portsea,VIC,3944,-38.34,144.71
Jeetho,VIC,3945,-37.97,145.16
Krowera,VIC,3945,-37.97,145.16
Loch,VIC,3945,-37.97,145.16
Woodleigh,VIC,3945,-37.97,145.16
Bena,VIC,3946,-38.43,145.72
Kardella South,VIC,3950,-38.45,145.88
Korumburra,VIC,3950,-38.45,145.88
Korumburra South,VIC,3950,-38.45,145.88
Strzelecki,VIC,3950,-38.45,145.88
Whitelaw,VIC,3950,-38.45,145.88
Arawata,VIC,3951,-38.39,145.89
Fairbank,VIC,3951,-38.39,145.89
Jumbunna,VIC,3951,-38.39,145.89
Kardella,VIC,3951,-38.39,145.89
Kongwak,VIC,3951,-38.39,145.89
Moyarra,VIC,3951,-38.39,145.89
Outtrim,VIC,3951,-38.39,145.89
Ranceby,VIC,3951,-38.39,145.89
Berrys Creek,VIC,3953,-38.41,146.07
Boorool,VIC,3953,-38.41,146.07
Hallston,VIC,3953,-38.41,146.07
Koorooman,VIC,3953,-38.41,146.07
Leongatha,VIC,3953,-38.41,146.07
Leongatha North,VIC,3953,-38.41,146.07
Leongatha South,VIC,3953,-38.41,146.07
Mardan,VIC,3953,-38.41,146.07
Mount Eccles,VIC,3953,-38.41,146.07
Mount Eccles South,VIC,3953,-38.41,146.07
Nerrena,VIC,3953,-38.41,146.07
Ruby,VIC,3953,-38.41,146.07
Trida,VIC,3953,-38.41,146.07
Wild Dog Valley,VIC,3953,-38.41,146.07
Koonwarra,VIC,3954,-38.55,145.95
Dumbalk,VIC,3956,-38.53,146.1
Dumbalk North,VIC,3956,-38.53,146.1
Meeniyan,VIC,3956,-38.53,146.1
Middle Tarwin,VIC,3956,-38.53,146.1
Tarwin,VIC,3956,-38.53,146.1
Tarwin Lower,VIC,3956,-38.53,146.1
Venus Bay,VIC,3956,-38.53,146.1
Walkerville,VIC,3956,-38.53,146.1
Walkerville South,VIC,3956,-38.53,146.1
Stony Creek,VIC,3957,-37.94,145.27
Buffalo,VIC,3958,-38.64,146.07
Fish Creek,VIC,3959,-38.69,146.08
Sandy Point,VIC,3959,-38.69,146.08
Waratah Bay,VIC,3959,-38.69,146.08
Bennison,VIC,3960,-38.67,146.27
Boolarong,VIC,3960,-38.67,146.27
Foster,VIC,3960,-38.67,146.27
Foster North,VIC,3960,-38.67,146.27
Gunyah,VIC,3960,-38.67,146.27
Mount Best,VIC,3960,-38.67,146.27
Shallow Inlet,VIC,3960,-38.67,146.27
Tidal River,VIC,3960,-38.67,146.27
Turtons Creek,VIC,3960,-38.67,146.27
Wilsons Promontory,VIC,3960,-38.67,146.27
Wonga,VIC,3960,-38.67,146.27
Woorarra West,VIC,3960,-38.67,146.27
Yanakie,VIC,3960,-38.67,146.27
Agnes,VIC,3962,-38.67,146.4
Toora,VIC,3962,-38.67,146.4
Toora North,VIC,3962,-38.67,146.4
Wonyip,VIC,3962,-38.67,146.4
Woorarra East,VIC,3962,-38.67,146.4
Port Franklin,VIC,3964,-38.68,146.27
Port Welshpool,VIC,3965,-38.69,146.45
Binginwarri,VIC,3966,-38.58,146.45
Hazel Park,VIC,3966,-38.58,146.45
Welshpool,VIC,3966,-38.58,146.45
Hedley,VIC,3967,-37.69,144.96
Alberton,VIC,3971,-38.61,146.67
Alberton West,VIC,3971,-38.61,146.67
Balook,VIC,3971,-38.61,146.67
Calrossie,VIC,3971,-38.61,146.67
Devon North,VIC,3971,-38.61,146.67
Gelliondale,VIC,3971,-38.61,146.67
Hiawatha,VIC,3971,-38.61,146.67
Hunterston,VIC,3971,-38.61,146.67
Jack River,VIC,3971,-38.61,146.67
Langsborough,VIC,3971,-38.61,146.67
Macks Creek,VIC,3971,-38.61,146.67
Madalya,VIC,3971,-38.61,146.67
Manns Beach,VIC,3971,-38.61,146.67
Port Albert,VIC,3971,-38.61,146.67
Robertsons Beach,VIC,3971,-38.61,146.67
Snake Island,VIC,3971,-38.61,146.67
Staceys Bridge,VIC,3971,-38.61,146.67
Tarra Valley,VIC,3971,-38.61,146.67
Tarraville,VIC,3971,-38.61,146.67
Won Wron,VIC,3971,-38.61,146.67
Yarram,VIC,3971,-38.61,146.67
Lynbrook,VIC,3975,-38.05,145.26
Lyndhurst,VIC,3975,-38.05,145.26
Hampton Park,VIC,3976,-38.03,145.27
Botanic Ridge,VIC,3977,-38.21,145.32
Cannons Creek,VIC,3977,-38.21,145.32
Cranbourne,VIC,3977,-38.21,145.32
Cranbourne East,VIC,3977,-38.21,145.32
Cranbourne North,VIC,3977,-38.21,145.32
Cranbourne South,VIC,3977,-38.21,145.32
Cranbourne West,VIC,3977,-38.21,145.32
Devon Meadows,VIC,3977,-38.21,145.32
Junction Village,VIC,3977,-38.21,145.32
Sandhurst,VIC,3977,-38.21,145.32
Skye,VIC,3977,-38.21,145.32
Cardinia,VIC,3978,-38.15,145.42
Clyde,VIC,3978,-38.15,145.42
Clyde North,VIC,3978,-38.15,145.42
Almurta,VIC,3979,-38.43,145.56
Glen Alvie,VIC,3979,-38.43,145.56
Kernot,VIC,3979,-38.43,145.56
Blind Bight,VIC,3980,-38.21,145.34
Tooradin,VIC,3980,-38.21,145.34
Warneet,VIC,3980,-38.21,145.34
Bayles,VIC,3981,-38.18,145.57
Catani,VIC,3981,-38.18,145.57
Dalmore,VIC,3981,-38.18,145.57
Heath Hill,VIC,3981,-38.18,145.57
Koo Wee Rup,VIC,3981,-38.18,145.57
Koo Wee Rup North,VIC,3981,-38.18,145.57
Yannathan,VIC,3981,-38.18,145.57
Adams Estate,VIC,3984,-38.32,145.54
Caldermeade,VIC,3984,-38.32,145.54
Corinella,VIC,3984,-38.32,145.54
Coronet Bay,VIC,3984,-38.32,145.54
Grantville,VIC,3984,-38.32,145.54
Jam Jerrup,VIC,3984,-38.32,145.54
Lang Lang,VIC,3984,-38.32,145.54
Lang Lang East,VIC,3984,-38.32,145.54
Monomeith,VIC,3984,-38.32,145.54
Pioneer Bay,VIC,3984,-38.32,145.54
Queensferry,VIC,3984,-38.32,145.54
Tenby Point,VIC,3984,-38.32,145.54
The Gurdies,VIC,3984,-38.32,145.54
Nyora,VIC,3987,-38.33,145.67
Mountain View,VIC,3988,-38.29,145.89
Poowong,VIC,3988,-38.29,145.89
Poowong East,VIC,3988,-38.29,145.89
Poowong North,VIC,3988,-38.29,145.89
Glen Forbes,VIC,3990,-38.45,145.53
Bass,VIC,3991,-38.48,145.47
Blackwood Forest,VIC,3992,-38.49,145.62
Dalyston,VIC,3992,-38.49,145.62
Ryanston,VIC,3992,-38.49,145.62
West Creek,VIC,3992,-38.49,145.62
Anderson,VIC,3995,-38.53,145.45
Archies Creek,VIC,3995,-38.53,145.45
Cape Paterson,VIC,3995,-38.53,145.45
Harmers Haven,VIC,3995,-38.53,145.45
Kilcunda,VIC,3995,-38.53,145.45
Lance Creek,VIC,3995,-38.53,145.45
North Wonthaggi,VIC,3995,-38.53,145.45
South Dudley,VIC,3995,-38.53,145.45
St Clair,VIC,3995,-38.53,145.45
Wattle Bank,VIC,3995,-38.53,145.45
Wonthaggi,VIC,3995,-38.53,145.45
Woolamai,VIC,3995,-38.53,145.45
Inverloch,VIC,3996,-38.63,145.73
Pound Creek,VIC,3996,-38.63,145.73
Brisbane,QLD,4000,-27.47,153.03
Brisbane Adelaide Street,QLD,4000,-27.47,153.03
Brisbane GPO,QLD,4000,-27.47,153.03
Spring Hill,QLD,4000,-27.47,153.03
Brisbane,QLD,4001,-27.6,152.82
Central Plaza,QLD,4001,-27.6,152.82
Riverside Centre,QLD,4001,-27.6,152.82
Waterfront Place,QLD,4001,-27.6,152.82
City East,QLD,4002,0,0
Wintergarden,QLD,4002,0,0
George Street,QLD,4003,-24.87,152.35
Spring Hill,QLD,4004,-24.05,149.32
New Farm,QLD,4005,-27.47,153.05
Bowen Hills,QLD,4006,-27.44,153.04
Fortitude Valley,QLD,4006,-27.44,153.04
Fortitude Valley BC,QLD,4006,-27.44,153.04
Herston,QLD,4006,-27.44,153.04
Newstead,QLD,4006,-27.44,153.04
Ascot,QLD,4007,-27.43,153.06
Hamilton,QLD,4007,-27.43,153.06
Hamilton Central,QLD,4007,-27.43,153.06
Pinkenba,QLD,4008,-27.42,153.12
Eagle Farm,QLD,4009,-27.43,153.09
Eagle Farm BC,QLD,4009,-27.43,153.09
Albion,QLD,4010,-27.43,153.05
Albion BC,QLD,4010,-27.43,153.05
Albion DC,QLD,4010,-27.43,153.05
Clayfield,QLD,4011,-27.42,153.06
Hendra,QLD,4011,-27.42,153.06
Nundah,QLD,4012,-27.4,153.06
Toombul,QLD,4012,-27.4,153.06
Wavell Heights,QLD,4012,-27.4,153.06
Wavell Heights North,QLD,4012,-27.4,153.06
Northgate,QLD,4013,-27.39,153.07
Banyo,QLD,4014,-27.38,153.08
Nudgee,QLD,4014,-27.38,153.08
Nudgee Beach,QLD,4014,-27.38,153.08
Virginia,QLD,4014,-27.38,153.08
Virginia BC,QLD,4014,-27.38,153.08
Virginia DC,QLD,4014,-27.38,153.08
Bracken Ridge,QLD,4017,-27.33,153.03
Brighton,QLD,4017,-27.33,153.03
Brighton Eventide,QLD,4017,-27.33,153.03
Brighton Nathan Street,QLD,4017,-27.33,153.03
Deagon,QLD,4017,-27.33,153.03
Sandgate,QLD,4017,-27.33,153.03
Sandgate DC,QLD,4017,-27.33,153.03
Shorncliffe,QLD,4017,-27.33,153.03
Fitzgibbon,QLD,4018,-27.35,153.03
Taigum,QLD,4018,-27.35,153.03
Clontarf,QLD,4019,-27.26,153.08
Clontarf Beach,QLD,4019,-27.26,153.08
Clontarf DC,QLD,4019,-27.26,153.08
Margate,QLD,4019,-27.26,153.08
Margate Beach,QLD,4019,-27.26,153.08
Woody Point,QLD,4019,-27.26,153.08
Newport,QLD,4020,-27.23,153.12
Redcliffe,QLD,4020,-27.23,153.12
Redcliffe North,QLD,4020,-27.23,153.12
Scarborough,QLD,4020,-27.23,153.12
Kippa-Ring,QLD,4021,-27.23,153.09
Rothwell,QLD,4022,-27.21,153.05
Bulwer,QLD,4025,-27.08,153.37
Cape Moreton,QLD,4025,-27.08,153.37
Cowan Cowan,QLD,4025,-27.08,153.37
Kooringal,QLD,4025,-27.08,153.37
Tangalooma,QLD,4025,-27.08,153.37
Royal Brisbane Hospital,QLD,4029,-27.45,153.03
Lutwyche,QLD,4030,-27.42,153.03
Windsor,QLD,4030,-27.42,153.03
Wooloowin,QLD,4030,-27.42,153.03
Gordon Park,QLD,4031,-27.41,153.03
Kedron,QLD,4031,-27.41,153.03
Chermside,QLD,4032,-27.39,153.03
Chermside BC,QLD,4032,-27.39,153.03
Chermside Centre,QLD,4032,-27.39,153.03
Chermside South,QLD,4032,-27.39,153.03
Chermside West,QLD,4032,-27.39,153.03
Aspley,QLD,4034,-27.36,153.02
Boondall,QLD,4034,-27.36,153.02
Carseldine,QLD,4034,-27.36,153.02
Geebung,QLD,4034,-27.36,153.02
Zillmere,QLD,4034,-27.36,153.02
Albany Creek,QLD,4035,-27.35,152.97
Bridgeman Downs,QLD,4035,-27.35,152.97
Bald Hills,QLD,4036,-27.31,153.01
Eatons Hill,QLD,4037,-27.34,152.95
Alderley,QLD,4051,-27.42,153
Enoggera,QLD,4051,-27.42,153
Gaythorne,QLD,4051,-27.42,153
Grange,QLD,4051,-27.42,153
Newmarket,QLD,4051,-27.42,153
Wilston,QLD,4051,-27.42,153
Brookside Centre,QLD,4053,-27.41,152.98
Everton Hills,QLD,4053,-27.41,152.98
Everton Park,QLD,4053,-27.41,152.98
Mcdowall,QLD,4053,-27.41,152.98
Mitchelton,QLD,4053,-27.41,152.98
Stafford,QLD,4053,-27.41,152.98
Stafford BC,QLD,4053,-27.41,152.98
Stafford DC,QLD,4053,-27.41,152.98
Stafford Heights,QLD,4053,-27.41,152.98
Arana Hills,QLD,4054,-27.4,152.96
Keperra,QLD,4054,-27.4,152.96
Bunya,QLD,4055,-27.37,152.94
Ferny Grove,QLD,4055,-27.37,152.94
Ferny Hills,QLD,4055,-27.37,152.94
Ferny Hills DC,QLD,4055,-27.37,152.94
Upper Kedron,QLD,4055,-27.37,152.94
Kelvin Grove,QLD,4059,-27.45,153.01
Kelvin Grove DC,QLD,4059,-27.45,153.01
Red Hill,QLD,4059,-27.45,153.01
Ashgrove,QLD,4060,-27.45,152.99
Ashgrove West,QLD,4060,-27.45,152.99
The Gap,QLD,4061,-27.44,152.94
Milton,QLD,4064,-27.47,153
Milton BC,QLD,4064,-27.47,153
Paddington,QLD,4064,-27.47,153
Bardon,QLD,4065,-27.46,152.98
Auchenflower,QLD,4066,-27.48,152.99
Mount Coot-Tha,QLD,4066,-27.48,152.99
Toowong,QLD,4066,-27.48,152.99
Toowong BC,QLD,4066,-27.48,152.99
Toowong DC,QLD,4066,-27.48,152.99
St Lucia,QLD,4067,-27.49,153.01
St Lucia South,QLD,4067,-27.49,153.01
Chelmer,QLD,4068,-27.51,152.98
Indooroopilly,QLD,4068,-27.51,152.98
Indooroopilly Centre,QLD,4068,-27.51,152.98
Taringa,QLD,4068,-27.51,152.98
Brookfield,QLD,4069,-27.49,152.9
Chapel Hill,QLD,4069,-27.49,152.9
Fig Tree Pocket,QLD,4069,-27.49,152.9
Kenmore,QLD,4069,-27.49,152.9
Kenmore DC,QLD,4069,-27.49,152.9
Kenmore East,QLD,4069,-27.49,152.9
Kenmore Hills,QLD,4069,-27.49,152.9
Pinjarra Hills,QLD,4069,-27.49,152.9
Pullenvale,QLD,4069,-27.49,152.9
Upper Brookfield,QLD,4069,-27.49,152.9
Anstead,QLD,4070,-27.55,152.87
Bellbowrie,QLD,4070,-27.55,152.87
Moggill,QLD,4070,-27.55,152.87
University Of Queensland,QLD,4072,-27.55,152.33
Seventeen Mile Rocks,QLD,4073,-27.55,152.96
Sinnamon Park,QLD,4073,-27.55,152.96
Jamboree Heights,QLD,4074,-27.56,152.93
Jindalee,QLD,4074,-27.56,152.93
Middle Park,QLD,4074,-27.56,152.93
Mount Ommaney,QLD,4074,-27.56,152.93
Riverhills,QLD,4074,-27.56,152.93
Sumner,QLD,4074,-27.56,152.93
Sumner Park BC,QLD,4074,-27.56,152.93
Westlake,QLD,4074,-27.56,152.93
Corinda,QLD,4075,-27.54,152.98
Graceville,QLD,4075,-27.54,152.98
Graceville East,QLD,4075,-27.54,152.98
Oxley,QLD,4075,-27.54,152.98
Sherwood,QLD,4075,-27.54,152.98
Darra,QLD,4076,-27.57,152.95
Wacol,QLD,4076,-27.57,152.95
Doolandella,QLD,4077,-27.61,152.98
Durack,QLD,4077,-27.61,152.98
Inala,QLD,4077,-27.61,152.98
Inala East,QLD,4077,-27.61,152.98
Inala Heights,QLD,4077,-27.61,152.98
Richlands,QLD,4077,-27.61,152.98
Richlands DC,QLD,4077,-27.61,152.98
Ellen Grove,QLD,4078,-27.61,152.95
Forest Lake,QLD,4078,-27.61,152.95
Highgate Hill,QLD,4101,-27.49,153.02
South Brisbane,QLD,4101,-27.49,153.02
South Brisbane BC,QLD,4101,-27.49,153.02
West End,QLD,4101,-27.49,153.02
Buranda,QLD,4102,-27.5,153.04
Dutton Park,QLD,4102,-27.5,153.04
Woolloongabba,QLD,4102,-27.5,153.04
Annerley,QLD,4103,-27.51,153.03
Annerley DC,QLD,4103,-27.51,153.03
Fairfield,QLD,4103,-27.51,153.03
Fairfield Gardens,QLD,4103,-27.51,153.03
Yeronga,QLD,4104,-27.52,153.02
Moorooka,QLD,4105,-27.53,153.03
Tennyson,QLD,4105,-27.53,153.03
Yeerongpilly,QLD,4105,-27.53,153.03
Brisbane Market,QLD,4106,-27.53,153
Rocklea,QLD,4106,-27.53,153
Rocklea DC,QLD,4106,-27.53,153
Salisbury,QLD,4107,-27.54,153.03
Salisbury East,QLD,4107,-27.54,153.03
Archerfield,QLD,4108,-27.57,153.02
Archerfield BC,QLD,4108,-27.57,153.02
Coopers Plains,QLD,4108,-27.57,153.02
Macgregor,QLD,4109,-27.57,153.08
Robertson,QLD,4109,-27.57,153.08
Sunnybank,QLD,4109,-27.57,153.08
Sunnybank Hills,QLD,4109,-27.57,153.08
Sunnybank South,QLD,4109,-27.57,153.08
Acacia Ridge,QLD,4110,-27.59,153.03
